_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,which_is_the_easiest_to_understand_statement,which_is_the_fourth_easiest_ie_hardest_to_understand_statement,which_is_the_second_easiest_to_understand_statement,which_is_the_third_easiest_ie_second_hardest_to_understand_statement,blank,sentence1,sentence2,sentence3,sentence4,which_is_the_easiest_to_understand_statement_gold,which_is_the_fourth_easiest_ie_hardest_to_understand_statement_gold,which_is_the_second_easiest_to_understand_statement_gold,which_is_the_third_easiest_ie_second_hardest_to_understand_statement_gold
2168810478,2/22/2019 16:29:41,false,4550447073,,2/22/2019 16:26:59,false,instagc,1.0,33601893,USA,PA,Philadelphia,170.235.245.87,3,4,2,1,"","The postoperative period was complicated by transient swallowing difficulty , increasing left sided weakness and urinary retention .","The postoperative period was complicated by transient difficulty , increasing left sided weakness and urinary retention .","The after surgery period was complicated by temporary difficulty , increasing left sided weakness and urinary retention .","The after surgery period was complicated by temporary swallowing able in addition to difficulty , increasing left hemiplegia and urinary content retention .",,,,
2168810478,2/22/2019 16:43:17,false,4550494227,,2/22/2019 16:39:54,false,instagc,1.0,29738307,USA,AZ,Phoenix,184.98.112.44,4,2,3,1,"","The postoperative period was complicated by transient swallowing difficulty , increasing left sided weakness and urinary retention .","The postoperative period was complicated by transient difficulty , increasing left sided weakness and urinary retention .","The after surgery period was complicated by temporary difficulty , increasing left sided weakness and urinary retention .","The after surgery period was complicated by temporary swallowing able in addition to difficulty , increasing left hemiplegia and urinary content retention .",,,,
2168810478,2/22/2019 16:54:35,false,4550536944,,2/22/2019 16:44:52,false,instagc,1.0,19838540,USA,AL,Mobile,68.63.67.24,3,1,4,2,"","The postoperative period was complicated by transient swallowing difficulty , increasing left sided weakness and urinary retention .","The postoperative period was complicated by transient difficulty , increasing left sided weakness and urinary retention .","The after surgery period was complicated by temporary difficulty , increasing left sided weakness and urinary retention .","The after surgery period was complicated by temporary swallowing able in addition to difficulty , increasing left hemiplegia and urinary content retention .",,,,
2168810478,2/22/2019 16:57:37,false,4550548523,,2/22/2019 16:52:21,false,instagc,1.0,21436206,USA,MO,Saint Louis,76.205.3.18,1,4,2,3,"","The postoperative period was complicated by transient swallowing difficulty , increasing left sided weakness and urinary retention .","The postoperative period was complicated by transient difficulty , increasing left sided weakness and urinary retention .","The after surgery period was complicated by temporary difficulty , increasing left sided weakness and urinary retention .","The after surgery period was complicated by temporary swallowing able in addition to difficulty , increasing left hemiplegia and urinary content retention .",,,,
2168810478,2/22/2019 17:00:43,false,4550559617,,2/22/2019 16:57:48,false,wannads,1.0,35147304,GBR,T5,Aberdeen,86.162.255.203,3,1,4,2,"","The postoperative period was complicated by transient swallowing difficulty , increasing left sided weakness and urinary retention .","The postoperative period was complicated by transient difficulty , increasing left sided weakness and urinary retention .","The after surgery period was complicated by temporary difficulty , increasing left sided weakness and urinary retention .","The after surgery period was complicated by temporary swallowing able in addition to difficulty , increasing left hemiplegia and urinary content retention .",,,,
2168810478,2/22/2019 17:00:48,false,4550559836,,2/22/2019 16:43:09,false,elite,1.0,44549002,USA,AZ,Benson,174.235.128.226,3,4,1,2,"","The postoperative period was complicated by transient swallowing difficulty , increasing left sided weakness and urinary retention .","The postoperative period was complicated by transient difficulty , increasing left sided weakness and urinary retention .","The after surgery period was complicated by temporary difficulty , increasing left sided weakness and urinary retention .","The after surgery period was complicated by temporary swallowing able in addition to difficulty , increasing left hemiplegia and urinary content retention .",,,,
2168810478,2/22/2019 17:01:24,false,4550561907,,2/22/2019 17:00:10,false,instagc,1.0,30888099,GBR,I2,Manchester,194.75.28.170,1,4,2,3,"","The postoperative period was complicated by transient swallowing difficulty , increasing left sided weakness and urinary retention .","The postoperative period was complicated by transient difficulty , increasing left sided weakness and urinary retention .","The after surgery period was complicated by temporary difficulty , increasing left sided weakness and urinary retention .","The after surgery period was complicated by temporary swallowing able in addition to difficulty , increasing left hemiplegia and urinary content retention .",,,,
2168810478,2/22/2019 17:30:03,false,4550717246,,2/22/2019 17:26:15,false,prodege,1.0,20118641,USA,PA,York,146.186.83.148,3,4,2,1,"","The postoperative period was complicated by transient swallowing difficulty , increasing left sided weakness and urinary retention .","The postoperative period was complicated by transient difficulty , increasing left sided weakness and urinary retention .","The after surgery period was complicated by temporary difficulty , increasing left sided weakness and urinary retention .","The after surgery period was complicated by temporary swallowing able in addition to difficulty , increasing left hemiplegia and urinary content retention .",,,,
2168810478,2/22/2019 17:42:44,false,4550791880,,2/22/2019 17:37:22,false,instagc,1.0,30398579,USA,PA,Carlisle,174.54.114.95,3,4,1,2,"","The postoperative period was complicated by transient swallowing difficulty , increasing left sided weakness and urinary retention .","The postoperative period was complicated by transient difficulty , increasing left sided weakness and urinary retention .","The after surgery period was complicated by temporary difficulty , increasing left sided weakness and urinary retention .","The after surgery period was complicated by temporary swallowing able in addition to difficulty , increasing left hemiplegia and urinary content retention .",,,,
2168810479,2/22/2019 16:29:08,false,4550445264,,2/22/2019 16:22:53,false,neodev,1.0,31613324,USA,IL,Round Lake,73.9.55.112,1,3,4,2,"","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no recurrence of arteriovenous malformation .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no symptoms of arteriovenous malformation .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no symptoms of arteriovenous abnormal development .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck structure in addition to no recurrence of congenital arteriovenous abnormal development .",,,,
2168810479,2/22/2019 16:29:41,false,4550447065,,2/22/2019 16:26:59,false,instagc,1.0,33601893,USA,PA,Philadelphia,170.235.245.87,3,1,2,4,"","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no recurrence of arteriovenous malformation .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no symptoms of arteriovenous malformation .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no symptoms of arteriovenous abnormal development .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck structure in addition to no recurrence of congenital arteriovenous abnormal development .",,,,
2168810479,2/22/2019 16:43:17,false,4550494231,,2/22/2019 16:39:54,false,instagc,1.0,29738307,USA,AZ,Phoenix,184.98.112.44,4,1,3,2,"","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no recurrence of arteriovenous malformation .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no symptoms of arteriovenous malformation .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no symptoms of arteriovenous abnormal development .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck structure in addition to no recurrence of congenital arteriovenous abnormal development .",,,,
2168810479,2/22/2019 16:54:35,false,4550536953,,2/22/2019 16:44:52,false,instagc,1.0,19838540,USA,AL,Mobile,68.63.67.24,2,4,3,1,"","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no recurrence of arteriovenous malformation .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no symptoms of arteriovenous malformation .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no symptoms of arteriovenous abnormal development .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck structure in addition to no recurrence of congenital arteriovenous abnormal development .",,,,
2168810479,2/22/2019 16:57:37,false,4550548503,,2/22/2019 16:52:21,false,instagc,1.0,21436206,USA,MO,Saint Louis,76.205.3.18,3,1,2,4,"","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no recurrence of arteriovenous malformation .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no symptoms of arteriovenous malformation .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no symptoms of arteriovenous abnormal development .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck structure in addition to no recurrence of congenital arteriovenous abnormal development .",,,,
2168810479,2/22/2019 17:00:43,false,4550559624,,2/22/2019 16:57:48,false,wannads,1.0,35147304,GBR,T5,Aberdeen,86.162.255.203,2,4,3,1,"","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no recurrence of arteriovenous malformation .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no symptoms of arteriovenous malformation .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no symptoms of arteriovenous abnormal development .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck structure in addition to no recurrence of congenital arteriovenous abnormal development .",,,,
2168810479,2/22/2019 17:00:48,false,4550559825,,2/22/2019 16:43:09,false,elite,1.0,44549002,USA,AZ,Benson,174.235.128.226,3,4,2,1,"","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no recurrence of arteriovenous malformation .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no symptoms of arteriovenous malformation .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no symptoms of arteriovenous abnormal development .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck structure in addition to no recurrence of congenital arteriovenous abnormal development .",,,,
2168810479,2/22/2019 17:01:24,false,4550561923,,2/22/2019 17:00:10,false,instagc,1.0,30888099,GBR,I2,Manchester,194.75.28.170,2,3,1,4,"","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no recurrence of arteriovenous malformation .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no symptoms of arteriovenous malformation .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no symptoms of arteriovenous abnormal development .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck structure in addition to no recurrence of congenital arteriovenous abnormal development .",,,,
2168810479,2/22/2019 17:30:03,false,4550717253,,2/22/2019 17:26:15,false,prodege,1.0,20118641,USA,PA,York,146.186.83.148,4,1,3,2,"","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no recurrence of arteriovenous malformation .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no symptoms of arteriovenous malformation .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no symptoms of arteriovenous abnormal development .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck structure in addition to no recurrence of congenital arteriovenous abnormal development .",,,,
2168810479,2/22/2019 17:42:44,false,4550791890,,2/22/2019 17:37:22,false,instagc,1.0,30398579,USA,PA,Carlisle,174.54.114.95,2,4,1,3,"","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no recurrence of arteriovenous malformation .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no symptoms of arteriovenous malformation .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck with no symptoms of arteriovenous abnormal development .","Angiography performed on October 31 , 1999 , showed normal vascular distribution of the head and neck structure in addition to no recurrence of congenital arteriovenous abnormal development .",,,,
2168810480,2/22/2019 16:29:08,false,4550445268,,2/22/2019 16:22:53,false,neodev,1.0,31613324,USA,IL,Round Lake,73.9.55.112,1,3,4,2,"",The patient &apos;s heparin was subsequently discontinued .,The patient &apos;s heparin was stopped .,The patient &apos;s heparin product was stopped .,The patient &apos;s heparin product was subsequently discontinued .,,,,
2168810480,2/22/2019 16:29:41,false,4550447061,,2/22/2019 16:26:59,false,instagc,1.0,33601893,USA,PA,Philadelphia,170.235.245.87,3,1,2,4,"",The patient &apos;s heparin was subsequently discontinued .,The patient &apos;s heparin was stopped .,The patient &apos;s heparin product was stopped .,The patient &apos;s heparin product was subsequently discontinued .,,,,
2168810480,2/22/2019 16:43:17,false,4550494235,,2/22/2019 16:39:54,false,instagc,1.0,29738307,USA,AZ,Phoenix,184.98.112.44,3,1,2,4,"",The patient &apos;s heparin was subsequently discontinued .,The patient &apos;s heparin was stopped .,The patient &apos;s heparin product was stopped .,The patient &apos;s heparin product was subsequently discontinued .,,,,
2168810480,2/22/2019 16:54:35,false,4550536940,,2/22/2019 16:44:52,false,instagc,1.0,19838540,USA,AL,Mobile,68.63.67.24,2,4,1,3,"",The patient &apos;s heparin was subsequently discontinued .,The patient &apos;s heparin was stopped .,The patient &apos;s heparin product was stopped .,The patient &apos;s heparin product was subsequently discontinued .,,,,
2168810480,2/22/2019 16:57:37,false,4550548535,,2/22/2019 16:52:21,false,instagc,1.0,21436206,USA,MO,Saint Louis,76.205.3.18,2,4,3,1,"",The patient &apos;s heparin was subsequently discontinued .,The patient &apos;s heparin was stopped .,The patient &apos;s heparin product was stopped .,The patient &apos;s heparin product was subsequently discontinued .,,,,
2168810480,2/22/2019 17:00:43,false,4550559621,,2/22/2019 16:57:48,false,wannads,1.0,35147304,GBR,T5,Aberdeen,86.162.255.203,2,4,3,1,"",The patient &apos;s heparin was subsequently discontinued .,The patient &apos;s heparin was stopped .,The patient &apos;s heparin product was stopped .,The patient &apos;s heparin product was subsequently discontinued .,,,,
2168810480,2/22/2019 17:00:48,false,4550559842,,2/22/2019 16:43:09,false,elite,1.0,44549002,USA,AZ,Benson,174.235.128.226,2,4,3,1,"",The patient &apos;s heparin was subsequently discontinued .,The patient &apos;s heparin was stopped .,The patient &apos;s heparin product was stopped .,The patient &apos;s heparin product was subsequently discontinued .,,,,
2168810480,2/22/2019 17:01:24,false,4550561932,,2/22/2019 17:00:10,false,instagc,1.0,30888099,GBR,I2,Manchester,194.75.28.170,2,4,3,1,"",The patient &apos;s heparin was subsequently discontinued .,The patient &apos;s heparin was stopped .,The patient &apos;s heparin product was stopped .,The patient &apos;s heparin product was subsequently discontinued .,,,,
2168810480,2/22/2019 17:30:03,false,4550717256,,2/22/2019 17:26:15,false,prodege,1.0,20118641,USA,PA,York,146.186.83.148,2,1,3,4,"",The patient &apos;s heparin was subsequently discontinued .,The patient &apos;s heparin was stopped .,The patient &apos;s heparin product was stopped .,The patient &apos;s heparin product was subsequently discontinued .,,,,
2168810480,2/22/2019 17:42:44,false,4550791873,,2/22/2019 17:37:22,false,instagc,1.0,30398579,USA,PA,Carlisle,174.54.114.95,2,4,3,1,"",The patient &apos;s heparin was subsequently discontinued .,The patient &apos;s heparin was stopped .,The patient &apos;s heparin product was stopped .,The patient &apos;s heparin product was subsequently discontinued .,,,,
2168810481,2/22/2019 16:32:09,false,4550454371,,2/22/2019 16:29:42,false,instagc,1.0,33601893,USA,PA,Philadelphia,170.235.245.87,3,1,2,4,"","It was subsequently felt after full work up with a negative PA gram , plus / minus VQ , negative echocardiogram , negative sero-CK &apos;s and no evolving electrocardiogram that the patient had pulmonary hypertension secondary to chronic lung disease .","It was then felt after full work up with a negative PA gram , plus / minus VQ , negative echocardiogram , negative sero-CK &apos;s and no evolving electrocardiogram that the patient had pulmonary hypertension secondary to chronic lung disease .","It was then felt after full work up with a negative PA gram , plus / minus VQ , negative ultrasonography of heart , negative sero-CK &apos;s and no evolving electrocardiographic procedure that the patient had pulmonary hypertension secondary to chronic lung disease .","It was subsequently felt after full work up in addition to a absence of PA g , in addition to / without VQ , negative ultrasound procedure of heart , negative sero-CK &apos;s and no evolving electrocardiographic procedure that the patient had main pulmonary high blood pressure secondary to to chronic lung structure disease .",,,,
2168810481,2/22/2019 16:40:22,false,4550481008,,2/22/2019 16:29:09,false,neodev,1.0,31613324,USA,IL,Round Lake,73.9.55.112,2,1,3,4,"","It was subsequently felt after full work up with a negative PA gram , plus / minus VQ , negative echocardiogram , negative sero-CK &apos;s and no evolving electrocardiogram that the patient had pulmonary hypertension secondary to chronic lung disease .","It was then felt after full work up with a negative PA gram , plus / minus VQ , negative echocardiogram , negative sero-CK &apos;s and no evolving electrocardiogram that the patient had pulmonary hypertension secondary to chronic lung disease .","It was then felt after full work up with a negative PA gram , plus / minus VQ , negative ultrasonography of heart , negative sero-CK &apos;s and no evolving electrocardiographic procedure that the patient had pulmonary hypertension secondary to chronic lung disease .","It was subsequently felt after full work up in addition to a absence of PA g , in addition to / without VQ , negative ultrasound procedure of heart , negative sero-CK &apos;s and no evolving electrocardiographic procedure that the patient had main pulmonary high blood pressure secondary to to chronic lung structure disease .",,,,
2168810481,2/22/2019 17:02:54,false,4550567627,,2/22/2019 17:01:27,false,instagc,1.0,30888099,GBR,I2,Manchester,194.75.28.170,2,4,1,3,"","It was subsequently felt after full work up with a negative PA gram , plus / minus VQ , negative echocardiogram , negative sero-CK &apos;s and no evolving electrocardiogram that the patient had pulmonary hypertension secondary to chronic lung disease .","It was then felt after full work up with a negative PA gram , plus / minus VQ , negative echocardiogram , negative sero-CK &apos;s and no evolving electrocardiogram that the patient had pulmonary hypertension secondary to chronic lung disease .","It was then felt after full work up with a negative PA gram , plus / minus VQ , negative ultrasonography of heart , negative sero-CK &apos;s and no evolving electrocardiographic procedure that the patient had pulmonary hypertension secondary to chronic lung disease .","It was subsequently felt after full work up in addition to a absence of PA g , in addition to / without VQ , negative ultrasound procedure of heart , negative sero-CK &apos;s and no evolving electrocardiographic procedure that the patient had main pulmonary high blood pressure secondary to to chronic lung structure disease .",,,,
2168810481,2/22/2019 17:04:44,false,4550575177,,2/22/2019 17:00:45,false,wannads,1.0,35147304,GBR,T5,Aberdeen,86.162.255.203,2,4,1,3,"","It was subsequently felt after full work up with a negative PA gram , plus / minus VQ , negative echocardiogram , negative sero-CK &apos;s and no evolving electrocardiogram that the patient had pulmonary hypertension secondary to chronic lung disease .","It was then felt after full work up with a negative PA gram , plus / minus VQ , negative echocardiogram , negative sero-CK &apos;s and no evolving electrocardiogram that the patient had pulmonary hypertension secondary to chronic lung disease .","It was then felt after full work up with a negative PA gram , plus / minus VQ , negative ultrasonography of heart , negative sero-CK &apos;s and no evolving electrocardiographic procedure that the patient had pulmonary hypertension secondary to chronic lung disease .","It was subsequently felt after full work up in addition to a absence of PA g , in addition to / without VQ , negative ultrasound procedure of heart , negative sero-CK &apos;s and no evolving electrocardiographic procedure that the patient had main pulmonary high blood pressure secondary to to chronic lung structure disease .",,,,
2168810481,2/22/2019 17:04:51,false,4550575625,,2/22/2019 16:54:37,false,instagc,1.0,19838540,USA,AL,Mobile,68.63.67.24,2,1,3,4,"","It was subsequently felt after full work up with a negative PA gram , plus / minus VQ , negative echocardiogram , negative sero-CK &apos;s and no evolving electrocardiogram that the patient had pulmonary hypertension secondary to chronic lung disease .","It was then felt after full work up with a negative PA gram , plus / minus VQ , negative echocardiogram , negative sero-CK &apos;s and no evolving electrocardiogram that the patient had pulmonary hypertension secondary to chronic lung disease .","It was then felt after full work up with a negative PA gram , plus / minus VQ , negative ultrasonography of heart , negative sero-CK &apos;s and no evolving electrocardiographic procedure that the patient had pulmonary hypertension secondary to chronic lung disease .","It was subsequently felt after full work up in addition to a absence of PA g , in addition to / without VQ , negative ultrasound procedure of heart , negative sero-CK &apos;s and no evolving electrocardiographic procedure that the patient had main pulmonary high blood pressure secondary to to chronic lung structure disease .",,,,
2168810481,2/22/2019 17:08:02,false,4550591815,,2/22/2019 16:57:39,false,instagc,1.0,21436206,USA,MO,Saint Louis,76.205.3.18,4,1,3,2,"","It was subsequently felt after full work up with a negative PA gram , plus / minus VQ , negative echocardiogram , negative sero-CK &apos;s and no evolving electrocardiogram that the patient had pulmonary hypertension secondary to chronic lung disease .","It was then felt after full work up with a negative PA gram , plus / minus VQ , negative echocardiogram , negative sero-CK &apos;s and no evolving electrocardiogram that the patient had pulmonary hypertension secondary to chronic lung disease .","It was then felt after full work up with a negative PA gram , plus / minus VQ , negative ultrasonography of heart , negative sero-CK &apos;s and no evolving electrocardiographic procedure that the patient had pulmonary hypertension secondary to chronic lung disease .","It was subsequently felt after full work up in addition to a absence of PA g , in addition to / without VQ , negative ultrasound procedure of heart , negative sero-CK &apos;s and no evolving electrocardiographic procedure that the patient had main pulmonary high blood pressure secondary to to chronic lung structure disease .",,,,
2168810481,2/22/2019 17:09:30,false,4550599672,,2/22/2019 17:00:50,false,elite,1.0,44549002,USA,AZ,Benson,174.235.128.226,2,4,1,3,"","It was subsequently felt after full work up with a negative PA gram , plus / minus VQ , negative echocardiogram , negative sero-CK &apos;s and no evolving electrocardiogram that the patient had pulmonary hypertension secondary to chronic lung disease .","It was then felt after full work up with a negative PA gram , plus / minus VQ , negative echocardiogram , negative sero-CK &apos;s and no evolving electrocardiogram that the patient had pulmonary hypertension secondary to chronic lung disease .","It was then felt after full work up with a negative PA gram , plus / minus VQ , negative ultrasonography of heart , negative sero-CK &apos;s and no evolving electrocardiographic procedure that the patient had pulmonary hypertension secondary to chronic lung disease .","It was subsequently felt after full work up in addition to a absence of PA g , in addition to / without VQ , negative ultrasound procedure of heart , negative sero-CK &apos;s and no evolving electrocardiographic procedure that the patient had main pulmonary high blood pressure secondary to to chronic lung structure disease .",,,,
2168810481,2/22/2019 17:23:13,false,4550677221,,2/22/2019 17:20:31,false,instagc,1.0,29738307,USA,AZ,Phoenix,184.98.112.44,2,4,3,1,"","It was subsequently felt after full work up with a negative PA gram , plus / minus VQ , negative echocardiogram , negative sero-CK &apos;s and no evolving electrocardiogram that the patient had pulmonary hypertension secondary to chronic lung disease .","It was then felt after full work up with a negative PA gram , plus / minus VQ , negative echocardiogram , negative sero-CK &apos;s and no evolving electrocardiogram that the patient had pulmonary hypertension secondary to chronic lung disease .","It was then felt after full work up with a negative PA gram , plus / minus VQ , negative ultrasonography of heart , negative sero-CK &apos;s and no evolving electrocardiographic procedure that the patient had pulmonary hypertension secondary to chronic lung disease .","It was subsequently felt after full work up in addition to a absence of PA g , in addition to / without VQ , negative ultrasound procedure of heart , negative sero-CK &apos;s and no evolving electrocardiographic procedure that the patient had main pulmonary high blood pressure secondary to to chronic lung structure disease .",,,,
2168810481,2/22/2019 17:44:50,false,4550804371,,2/22/2019 17:30:04,false,prodege,1.0,20118641,USA,PA,York,146.186.83.148,2,4,3,1,"","It was subsequently felt after full work up with a negative PA gram , plus / minus VQ , negative echocardiogram , negative sero-CK &apos;s and no evolving electrocardiogram that the patient had pulmonary hypertension secondary to chronic lung disease .","It was then felt after full work up with a negative PA gram , plus / minus VQ , negative echocardiogram , negative sero-CK &apos;s and no evolving electrocardiogram that the patient had pulmonary hypertension secondary to chronic lung disease .","It was then felt after full work up with a negative PA gram , plus / minus VQ , negative ultrasonography of heart , negative sero-CK &apos;s and no evolving electrocardiographic procedure that the patient had pulmonary hypertension secondary to chronic lung disease .","It was subsequently felt after full work up in addition to a absence of PA g , in addition to / without VQ , negative ultrasound procedure of heart , negative sero-CK &apos;s and no evolving electrocardiographic procedure that the patient had main pulmonary high blood pressure secondary to to chronic lung structure disease .",,,,
2168810481,2/22/2019 17:45:38,false,4550808902,,2/22/2019 17:42:46,false,instagc,1.0,30398579,USA,PA,Carlisle,174.54.114.95,2,4,3,1,"","It was subsequently felt after full work up with a negative PA gram , plus / minus VQ , negative echocardiogram , negative sero-CK &apos;s and no evolving electrocardiogram that the patient had pulmonary hypertension secondary to chronic lung disease .","It was then felt after full work up with a negative PA gram , plus / minus VQ , negative echocardiogram , negative sero-CK &apos;s and no evolving electrocardiogram that the patient had pulmonary hypertension secondary to chronic lung disease .","It was then felt after full work up with a negative PA gram , plus / minus VQ , negative ultrasonography of heart , negative sero-CK &apos;s and no evolving electrocardiographic procedure that the patient had pulmonary hypertension secondary to chronic lung disease .","It was subsequently felt after full work up in addition to a absence of PA g , in addition to / without VQ , negative ultrasound procedure of heart , negative sero-CK &apos;s and no evolving electrocardiographic procedure that the patient had main pulmonary high blood pressure secondary to to chronic lung structure disease .",,,,
2168810482,2/22/2019 16:32:09,false,4550454374,,2/22/2019 16:29:42,false,instagc,1.0,33601893,USA,PA,Philadelphia,170.235.245.87,3,1,4,2,"","Her lung exam demonstrated there were no crackles or rhonchi , and her skin incision and erythema around the skin incision had not changed in any meaningful way .","Her lung exam showed there were no crackles or rhonchi , and her skin incision and erythema around the skin incision had not changed in any meaningful way .","Her lung exam showed there were no crackles or rhonchi , and her skin surgical incisions and red skin around the skin surgical incisions had not changed in any meaningful way .","Her lung structure exam demonstrated there were no crackles or rhonchi , and her skin structure surgical surgical incisions and red skin around the skin incision had not change in of any meaningful way .",,,,
2168810482,2/22/2019 16:40:22,false,4550480986,,2/22/2019 16:29:09,false,neodev,1.0,31613324,USA,IL,Round Lake,73.9.55.112,2,4,3,1,"","Her lung exam demonstrated there were no crackles or rhonchi , and her skin incision and erythema around the skin incision had not changed in any meaningful way .","Her lung exam showed there were no crackles or rhonchi , and her skin incision and erythema around the skin incision had not changed in any meaningful way .","Her lung exam showed there were no crackles or rhonchi , and her skin surgical incisions and red skin around the skin surgical incisions had not changed in any meaningful way .","Her lung structure exam demonstrated there were no crackles or rhonchi , and her skin structure surgical surgical incisions and red skin around the skin incision had not change in of any meaningful way .",,,,
2168810482,2/22/2019 17:02:54,false,4550567630,,2/22/2019 17:01:27,false,instagc,1.0,30888099,GBR,I2,Manchester,194.75.28.170,2,4,3,1,"","Her lung exam demonstrated there were no crackles or rhonchi , and her skin incision and erythema around the skin incision had not changed in any meaningful way .","Her lung exam showed there were no crackles or rhonchi , and her skin incision and erythema around the skin incision had not changed in any meaningful way .","Her lung exam showed there were no crackles or rhonchi , and her skin surgical incisions and red skin around the skin surgical incisions had not changed in any meaningful way .","Her lung structure exam demonstrated there were no crackles or rhonchi , and her skin structure surgical surgical incisions and red skin around the skin incision had not change in of any meaningful way .",,,,
2168810482,2/22/2019 17:04:44,false,4550575157,,2/22/2019 17:00:45,false,wannads,1.0,35147304,GBR,T5,Aberdeen,86.162.255.203,3,4,1,2,"","Her lung exam demonstrated there were no crackles or rhonchi , and her skin incision and erythema around the skin incision had not changed in any meaningful way .","Her lung exam showed there were no crackles or rhonchi , and her skin incision and erythema around the skin incision had not changed in any meaningful way .","Her lung exam showed there were no crackles or rhonchi , and her skin surgical incisions and red skin around the skin surgical incisions had not changed in any meaningful way .","Her lung structure exam demonstrated there were no crackles or rhonchi , and her skin structure surgical surgical incisions and red skin around the skin incision had not change in of any meaningful way .",,,,
2168810482,2/22/2019 17:04:51,false,4550575602,,2/22/2019 16:54:37,false,instagc,1.0,19838540,USA,AL,Mobile,68.63.67.24,2,4,3,1,"","Her lung exam demonstrated there were no crackles or rhonchi , and her skin incision and erythema around the skin incision had not changed in any meaningful way .","Her lung exam showed there were no crackles or rhonchi , and her skin incision and erythema around the skin incision had not changed in any meaningful way .","Her lung exam showed there were no crackles or rhonchi , and her skin surgical incisions and red skin around the skin surgical incisions had not changed in any meaningful way .","Her lung structure exam demonstrated there were no crackles or rhonchi , and her skin structure surgical surgical incisions and red skin around the skin incision had not change in of any meaningful way .",,,,
2168810482,2/22/2019 17:08:02,false,4550591841,,2/22/2019 16:57:39,false,instagc,1.0,21436206,USA,MO,Saint Louis,76.205.3.18,2,4,3,1,"","Her lung exam demonstrated there were no crackles or rhonchi , and her skin incision and erythema around the skin incision had not changed in any meaningful way .","Her lung exam showed there were no crackles or rhonchi , and her skin incision and erythema around the skin incision had not changed in any meaningful way .","Her lung exam showed there were no crackles or rhonchi , and her skin surgical incisions and red skin around the skin surgical incisions had not changed in any meaningful way .","Her lung structure exam demonstrated there were no crackles or rhonchi , and her skin structure surgical surgical incisions and red skin around the skin incision had not change in of any meaningful way .",,,,
